Date,USD_MXN,Tasa_Fed_10Y,VIX
2023-03-21,18.814599990844727,3.6059999465942383,21.3799991607666
2023-03-22,18.62405014038086,3.5,22.260000228881836
2023-03-23,18.593360900878906,3.4059998989105225,22.610000610351562
2023-03-24,18.567899703979492,3.380000114440918,21.739999771118164
2023-03-27,18.427059173583984,3.5280001163482666,20.600000381469727
2023-03-28,18.318599700927734,3.563999891281128,19.969999313354492
2023-03-29,18.219200134277344,3.565999984741211,19.1200008392334
2023-03-30,18.094030380249023,3.5510001182556152,19.020000457763672
2023-03-31,18.089550018310547,3.49399995803833,18.700000762939453
2023-04-03,18.03915023803711,3.430000066757202,18.549999237060547
2023-04-04,18.087570190429688,3.3369998931884766,19.0
2023-04-05,18.112499237060547,3.2869999408721924,19.079999923706055
2023-04-06,18.308799743652344,3.2880001068115234,18.399999618530273
2023-04-10,18.134700775146484,3.4149999618530273,18.969999313354492
2023-04-11,18.14310073852539,3.434000015258789,19.100000381469727
2023-04-12,18.158899307250977,3.4210000038146973,19.09000015258789
2023-04-13,18.055099487304688,3.4519999027252197,17.799999237060547
2023-04-14,18.018999099731445,3.5220000743865967,17.06999969482422
2023-04-17,17.99287986755371,3.5910000801086426,16.950000762939453
2023-04-18,18.03219985961914,3.572000026702881,16.829999923706055
2023-04-19,18.043489456176758,3.6019999980926514,16.459999084472656
2023-04-20,18.04050064086914,3.5450000762939453,17.170000076293945
2023-04-21,17.997909545898438,3.569999933242798,16.770000457763672
2023-04-24,17.997140884399414,3.515000104904175,16.889999389648438
2023-04-25,17.965200424194336,3.3959999084472656,18.760000228881836
2023-04-26,18.0403995513916,3.431999921798706,18.84000015258789
2023-04-27,18.158550262451172,3.5280001163482666,17.030000686645508
2023-04-28,18.024499893188477,3.4519999027252197,15.779999732971191
2023-05-01,17.99139976501465,3.5739998817443848,16.079999923706055
2023-05-02,17.93769073486328,3.438999891281128,17.780000686645508
2023-05-03,17.97426986694336,3.4030001163482666,18.34000015258789
2023-05-04,17.956100463867188,3.3510000705718994,20.09000015258789
2023-05-05,17.89937973022461,3.446000099182129,17.190000534057617
2023-05-08,17.76626968383789,3.5209999084472656,16.979999542236328
2023-05-09,17.787580490112305,3.5209999084472656,17.709999084472656
2023-05-10,17.743499755859375,3.438999891281128,16.940000534057617
2023-05-11,17.537200927734375,3.3970000743865967,16.93000030517578
2023-05-12,17.57469940185547,3.4630000591278076,17.030000686645508
2023-05-15,17.596250534057617,3.507999897003174,17.1200008392334
2023-05-16,17.4330997467041,3.5490000247955322,17.989999771118164
2023-05-17,17.480300903320312,3.5810000896453857,16.8700008392334
2023-05-18,17.606769561767578,3.6480000019073486,16.049999237060547
2023-05-19,17.715700149536133,3.691999912261963,16.809999465942383
2023-05-22,17.7460994720459,3.7190001010894775,17.209999084472656
2023-05-23,17.879899978637695,3.697999954223633,18.530000686645508
2023-05-24,17.958200454711914,3.7190001010894775,20.030000686645508
2023-05-25,17.799930572509766,3.813999891281128,19.139999389648438
2023-05-26,17.84630012512207,3.809999942779541,17.950000762939453
2023-05-30,17.598819732666016,3.700000047683716,17.459999084472656
2023-05-31,17.65570068359375,3.63700008392334,17.940000534057617
2023-06-01,17.67650032043457,3.6080000400543213,15.649999618530273
2023-06-02,17.538799285888672,3.690999984741211,14.600000381469727
2023-06-05,17.550399780273438,3.693000078201294,14.729999542236328
2023-06-06,17.445899963378906,3.6989998817443848,13.960000038146973
2023-06-07,17.367700576782227,3.7839999198913574,13.9399995803833
2023-06-08,17.355289459228516,3.7139999866485596,13.649999618530273
2023-06-09,17.37220001220703,3.744999885559082,13.829999923706055
2023-06-12,17.27090072631836,3.765000104904175,15.010000228881836
2023-06-13,17.2841796875,3.8389999866485596,14.609999656677246
2023-06-14,17.233789443969727,3.7960000038146973,13.880000114440918
2023-06-15,17.127399444580078,3.7279999256134033,14.5
2023-06-16,17.12636947631836,3.7690000534057617,13.539999961853027
2023-06-20,17.072999954223633,3.7290000915527344,13.880000114440918
2023-06-21,17.20363998413086,3.7230000495910645,13.199999809265137
2023-06-22,17.11750030517578,3.7990000247955322,12.90999984741211
2023-06-23,17.170000076293945,3.739000082015991,13.4399995803833
2023-06-26,17.1471004486084,3.7190001010894775,14.25
2023-06-27,17.117000579833984,3.7679998874664307,13.739999771118164
2023-06-28,17.076499938964844,3.7100000381469727,13.430000305175781
2023-06-29,17.08289909362793,3.8540000915527344,13.539999961853027
2023-06-30,17.10610008239746,3.819000005722046,13.59000015258789
2023-07-03,17.12080955505371,3.8580000400543213,13.569999694824219
2023-07-05,17.035499572753906,3.944999933242798,14.180000305175781
2023-07-06,17.006080627441406,4.040999889373779,15.4399995803833
2023-07-07,17.231609344482422,4.050000190734863,14.829999923706055
2023-07-10,17.147850036621094,4.00600004196167,15.069999694824219
2023-07-11,17.0447998046875,3.9800000190734863,14.84000015258789
2023-07-12,17.028900146484375,3.8610000610351562,13.539999961853027
2023-07-13,16.89642906188965,3.760999917984009,13.609999656677246
2023-07-14,16.846630096435547,3.819000005722046,13.34000015258789
2023-07-17,16.73870086669922,3.796999931335449,13.479999542236328
2023-07-18,16.713699340820312,3.7890000343322754,13.300000190734863
2023-07-19,16.75214958190918,3.742000102996826,13.760000228881836
2023-07-20,16.711870193481445,3.8540000915527344,13.989999771118164
2023-07-21,16.86590003967285,3.8369998931884766,13.600000381469727
2023-07-24,16.974300384521484,3.8570001125335693,13.90999984741211
2023-07-25,16.826099395751953,3.9119999408721924,13.859999656677246
2023-07-26,16.926700592041016,3.8510000705718994,13.1899995803833
2023-07-27,16.86244010925293,4.01200008392334,14.40999984741211
2023-07-28,16.84709930419922,3.9690001010894775,13.329999923706055
2023-07-31,16.68090057373047,3.9590001106262207,13.630000114440918
2023-08-01,16.738100051879883,4.051000118255615,13.930000305175781
2023-08-02,16.8735294342041,4.078000068664551,16.09000015258789
2023-08-03,17.00079917907715,4.189000129699707,15.920000076293945
2023-08-04,17.318199157714844,4.059999942779541,17.100000381469727
2023-08-07,17.08099937438965,4.078000068664551,15.770000457763672
2023-08-08,17.064699172973633,4.026000022888184,15.989999771118164
2023-08-09,17.106399536132812,4.01200008392334,15.960000038146973
2023-08-10,17.059289932250977,4.079999923706055,15.850000381469727
2023-08-11,17.067699432373047,4.168000221252441,14.84000015258789
2023-08-14,16.993989944458008,4.184000015258789,14.819999694824219
2023-08-15,17.045299530029297,4.2210001945495605,16.459999084472656
2023-08-16,17.12866973876953,4.257999897003174,16.780000686645508
2023-08-17,17.14409065246582,4.308000087738037,17.889999389648438
2023-08-18,17.09787940979004,4.250999927520752,17.299999237060547
2023-08-21,17.026100158691406,4.3420000076293945,17.1299991607666
2023-08-22,17.012800216674805,4.328000068664551,16.969999313354492
2023-08-23,16.906450271606445,4.197999954223633,15.979999542236328
2023-08-24,16.77910041809082,4.235000133514404,17.200000762939453
2023-08-25,16.830610275268555,4.238999843597412,15.680000305175781
2023-08-28,16.718799591064453,4.211999893188477,15.079999923706055
2023-08-29,16.785999298095703,4.122000217437744,14.449999809265137
2023-08-30,16.786699295043945,4.118000030517578,13.880000114440918
2023-08-31,16.757129669189453,4.0929999351501465,13.569999694824219
2023-09-01,16.998220443725586,4.172999858856201,13.09000015258789
2023-09-05,17.17608070373535,4.26800012588501,14.010000228881836
2023-09-06,17.382600784301758,4.289999961853027,14.449999809265137
2023-09-07,17.578899383544922,4.260000228881836,14.399999618530273
2023-09-08,17.577299118041992,4.257999897003174,13.84000015258789
2023-09-11,17.543140411376953,4.288000106811523,13.800000190734863
2023-09-12,17.281030654907227,4.263999938964844,14.229999542236328
2023-09-13,17.21339988708496,4.249000072479248,13.479999542236328
2023-09-14,17.130599975585938,4.288000106811523,12.819999694824219
2023-09-15,17.106359481811523,4.322000026702881,13.789999961853027
2023-09-18,17.047399520874023,4.318999767303467,14.0
2023-09-19,17.11669921875,4.364999771118164,14.109999656677246
2023-09-20,17.06485939025879,4.348999977111816,15.140000343322754
2023-09-21,17.092159271240234,4.480000019073486,17.540000915527344
2023-09-22,17.21109962463379,4.438000202178955,17.200000762939453
2023-09-25,17.173599243164062,4.541999816894531,16.899999618530273
2023-09-26,17.3843994140625,4.558000087738037,18.940000534057617
2023-09-27,17.54500961303711,4.625999927520752,18.219999313354492
2023-09-28,17.68695068359375,4.5970001220703125,17.34000015258789
2023-09-29,17.5389404296875,4.572999954223633,17.520000457763672
2023-10-02,17.39539909362793,4.683000087738037,17.610000610351562
2023-10-03,17.662500381469727,4.802000045776367,19.780000686645508
2023-10-04,18.0093994140625,4.735000133514404,18.579999923706055
2023-10-05,17.978099822998047,4.7170000076293945,18.489999771118164
2023-10-06,18.278139114379883,4.783999919891357,17.450000762939453
2023-10-09,18.22800064086914,4.796999931335449,17.700000762939453
2023-10-10,18.207679748535156,4.65500020980835,17.030000686645508
2023-10-11,17.934030532836914,4.59499979019165,16.09000015258789
2023-10-12,17.837169647216797,4.711999893188477,16.690000534057617
2023-10-13,17.97064971923828,4.629000186920166,19.31999969482422
2023-10-16,18.049999237060547,4.711999893188477,17.209999084472656
2023-10-17,17.90700912475586,4.8470001220703125,17.8799991607666
2023-10-18,18.001800537109375,4.9039998054504395,19.219999313354492
2023-10-19,18.235200881958008,4.98799991607666,21.399999618530273
2023-10-20,18.308500289916992,4.923999786376953,21.709999084472656
2023-10-23,18.201099395751953,4.8379998207092285,20.3700008392334
2023-10-24,18.132299423217773,4.840000152587891,18.969999313354492
2023-10-25,18.259069442749023,4.953000068664551,20.190000534057617
2023-10-26,18.32740020751953,4.84499979019165,20.68000030517578
2023-10-27,18.136199951171875,4.84499979019165,21.270000457763672
2023-10-30,18.10548973083496,4.875,19.75
2023-10-31,18.048099517822266,4.875,18.139999389648438
2023-11-01,18.04669952392578,4.789000034332275,16.8700008392334
2023-11-02,17.76235008239746,4.669000148773193,15.65999984741211
2023-11-03,17.527000427246094,4.558000087738037,14.90999984741211
2023-11-06,17.472129821777344,4.6620001792907715,14.890000343322754
2023-11-07,17.53529930114746,4.571000099182129,14.8100004196167
2023-11-08,17.470199584960938,4.5229997634887695,14.449999809265137
2023-11-09,17.52519989013672,4.630000114440918,15.289999961853027
2023-11-10,17.78936004638672,4.627999782562256,14.170000076293945
2023-11-13,17.656400680541992,4.631999969482422,14.760000228881836
2023-11-14,17.600099563598633,4.440999984741211,14.15999984741211
2023-11-15,17.332500457763672,4.534999847412109,14.180000305175781
2023-11-16,17.29616928100586,4.445000171661377,14.319999694824219
2023-11-17,17.225799560546875,4.440999984741211,13.800000190734863
2023-11-20,17.219680786132812,4.421999931335449,13.40999984741211
2023-11-21,17.110740661621094,4.418000221252441,13.350000381469727
2023-11-22,17.189599990844727,4.415999889373779,12.850000381469727
2023-11-24,17.186500549316406,4.4720001220703125,12.460000038146973
2023-11-27,17.113859176635742,4.388999938964844,12.6899995803833
2023-11-28,17.158599853515625,4.335999965667725,12.6899995803833
2023-11-29,17.121000289916992,4.270999908447266,12.979999542236328
2023-11-30,17.282800674438477,4.3520002365112305,12.920000076293945
2023-12-01,17.376300811767578,4.22599983215332,12.630000114440918
2023-12-04,17.18876075744629,4.288000106811523,13.079999923706055
2023-12-05,17.454099655151367,4.171000003814697,12.850000381469727
2023-12-06,17.358299255371094,4.120999813079834,12.970000267028809
2023-12-07,17.287460327148438,4.129000186920166,13.0600004196167
2023-12-08,17.472049713134766,4.244999885559082,12.350000381469727
2023-12-11,17.34709930419922,4.238999843597412,12.630000114440918
2023-12-12,17.36989974975586,4.205999851226807,12.069999694824219
2023-12-13,17.303760528564453,4.0329999923706055,12.1899995803833
2023-12-14,17.26226043701172,3.930000066757202,12.479999542236328
2023-12-15,17.190380096435547,3.927999973297119,12.279999732971191
2023-12-18,17.221200942993164,3.9539999961853027,12.5600004196167
2023-12-19,17.162700653076172,3.921999931335449,12.529999732971191
2023-12-20,17.059799194335938,3.877000093460083,13.670000076293945
2023-12-21,17.133169174194336,3.8940000534057617,13.649999618530273
2023-12-22,17.031269073486328,3.9010000228881836,13.029999732971191
2023-12-26,16.975200653076172,3.885999917984009,12.989999771118164
2023-12-27,16.973600387573242,3.7890000343322754,12.430000305175781
2023-12-28,16.91360092163086,3.8499999046325684,12.470000267028809
2023-12-29,16.951200485229492,3.865999937057495,12.449999809265137
2024-01-02,16.962509155273438,3.946000099182129,13.199999809265137
2024-01-03,17.019399642944336,3.9070000648498535,14.039999961853027
2024-01-04,17.012149810791016,3.990999937057495,14.130000114440918
2024-01-05,17.00860023498535,4.041999816894531,13.350000381469727
2024-01-08,16.880939483642578,4.001999855041504,13.079999923706055
2024-01-09,16.83370018005371,4.019000053405762,12.760000228881836
2024-01-10,16.966659545898438,4.03000020980835,12.6899995803833
2024-01-11,16.981660842895508,3.9769999980926514,12.4399995803833
2024-01-12,16.901559829711914,3.950000047683716,12.699999809265137
2024-01-16,16.88479995727539,4.065999984741211,13.84000015258789
2024-01-17,17.197900772094727,4.105999946594238,14.789999961853027
2024-01-18,17.19260025024414,4.144000053405762,14.130000114440918
2024-01-19,17.168359756469727,4.145999908447266,13.300000190734863
2024-01-22,17.093149185180664,4.093999862670898,13.1899995803833
2024-01-23,17.174699783325195,4.142000198364258,12.550000190734863
2024-01-24,17.306060791015625,4.177999973297119,13.140000343322754
2024-01-25,17.234159469604492,4.131999969482422,13.449999809265137
2024-01-26,17.18950080871582,4.159999847412109,13.260000228881836
2024-01-29,17.16861915588379,4.091000080108643,13.600000381469727
2024-01-30,17.219560623168945,4.059000015258789,13.3100004196167
2024-01-31,17.1527099609375,3.9670000076293945,14.350000381469727
2024-02-01,17.217529296875,3.86299991607666,13.880000114440918
2024-02-02,17.0674991607666,4.0329999923706055,13.850000381469727
2024-02-05,17.15069007873535,4.164000034332275,13.670000076293945
2024-02-06,17.109100341796875,4.090000152587891,13.0600004196167
2024-02-07,17.027999877929688,4.110000133514404,12.829999923706055
2024-02-08,17.045400619506836,4.170000076293945,12.789999961853027
2024-02-09,17.13170051574707,4.186999797821045,12.930000305175781
2024-02-12,17.075429916381836,4.171999931335449,13.930000305175781
2024-02-13,17.067760467529297,4.315999984741211,15.850000381469727
